"x","y"
"1705017600000","53989678.34155952"
"1705104000000","48673245.39783318"
"1705190400000","43605321.901035935"
"1705276800000","35351902.51078625"
"1705363200000","38834220.32375118"
"1705449600000","36774948.19774859"
"1705536000000","42582217.75309462"
"1705622400000","38173782.20108948"
"1705708800000","40838677.04548536"
"1705795200000","40129996.80070496"
"1705881600000","44483822.24441322"
"1705968000000","41501393.373973474"
"1706054400000","39896278.22309834"
"1706140800000","48344552.33062511"
"1706227200000","41750111.50718081"
"1706313600000","47675471.29990798"
"1706400000000","45107620.53080758"
"1706486400000","43764851.71744079"
"1706572800000","41887695.838599674"
"1706659200000","37948047.32824909"
"1706745600000","43048043.6250182"
"1706832000000","53422971.55081713"
"1706918400000","48887964.89018517"
"1707004800000","45783886.783488914"
"1707091200000","45076244.44078093"
"1707177600000","47917909.033910885"
"1707264000000","47540598.549763575"
"1707350400000","42786545.164145045"
"1707436800000","51030599.762858436"
"1707523200000","46943037.64336504"
"1707609600000","48789312.40784685"
"1707696000000","57764470.8403383"
"1707782400000","44242861.69005214"
"1707868800000","47673442.25853746"
"1707955200000","53715187.405378364"
"1708041600000","47283903.32749274"
"1708128000000","49886963.26454996"
"1708214400000","41074931.24964146"
"1708300800000","45808218.64349052"
"1708387200000","47322899.81340297"
"1708473600000","46674931.29171306"
"1708560000000","45627275.608025245"
"1708646400000","53016307.2479841"
"1708732800000","45831218.69224145"
"1708819200000","54200240.79129108"
"1708905600000","46477960.251152866"
"1708992000000","48126498.31303941"
"1709078400000","59287809.13205337"
"1709164800000","56281732.801982574"
"1709251200000","63104927.27289995"
"1709337600000","51776059.72787791"
"1709424000000","63058947.8407899"
"1709510400000","58085233.07854189"
"1709596800000","75940656.31789975"
"1709683200000","61907827.1921857"
"1709769600000","78496285.61822377"
"1709856000000","68298914.49705783"
"1709942400000","74825227.26763998"
"1710028800000","64382576.39751776"
"1710115200000","78889620.04037066"
"1710201600000","65796920.769616775"
"1710288000000","75123785.8016119"
"1710374400000","65996346.708157614"
"1710460800000","57055498.61769609"
"1710547200000","64039828.152366556"
"1710633600000","63714127.09892728"
"1710720000000","64782009.90499135"
"1710806400000","66335356.25590292"
"1710892800000","61496810.484660126"
"1710979200000","52650436.9853116"
"1711065600000","57763066.570042595"
"1711152000000","67132158.05324538"
"1711238400000","70611540.39952184"
"1711324800000","59244349.82163497"
"1711411200000","61065374.79673613"
"1711497600000","61355577.38783222"
"1711584000000","69026805.74765356"
"1711670400000","65030139.07199751"
"1711756800000","69911455.80526887"
"1711843200000","63236811.094294675"
"1711929600000","67281578.10449564"
"1712016000000","63780735.35077506"
"1712102400000","60472741.77505365"
"1712188800000","60862190.09987233"
"1712275200000","63802894.67461135"
"1712361600000","67120728.4404542"
"1712448000000","75192006.26475267"
"1712534400000","72584586.6894471"
"1712620800000","67373619.40642908"
"1712707200000","71054532.68350925"
"1712793600000","65559919.89630068"
"1712880000000","70825577.10394244"
"1712966400000","76211932.38547996"
"1713052800000","67955125.97572012"
"1713139200000","70442667.80740799"
"1713225600000","71877767.00329177"
"1713312000000","61150117.08218653"
"1713398400000","65075293.924565785"
"1713484800000","71037817.02949977"
"1713571200000","107755899.72006707"
"1713657600000","50811252.45242319"
"1713744000000","48173660.1556612"
"1713830400000","65639395.803807706"
"1713916800000","48915600.66247102"
"1714003200000","36409098.09254012"
"1714089600000","32499040.936198883"
"1714176000000","31619688.840946402"
