"x","y"
"1692230400000","406283222.8070514"
"1692316800000","362008769.0396163"
"1692403200000","364613148.6729948"
"1692489600000","421909500.6073226"
"1692576000000","429722639.5074582"
"1692662400000","380936887.22817194"
"1692748800000","392623891.9211836"
"1692835200000","384329020.9651023"
"1692921600000","373269193.0236605"
"1693008000000","378799106.9943814"
"1693094400000","320735010.301812"
"1693180800000","326264924.27253294"
"1693267200000","436863203.68695074"
"1693353600000","348384580.1554164"
"1693440000000","398153805.89190453"
"1693526400000","417508504.7894277"
"1693612800000","420273461.77478814"
"1693699200000","436863203.68695074"
"1693785600000","411978590.8187068"
"1693872000000","342854666.18469554"
"1693958400000","364419397.2930779"
"1694044800000","393005453.9397736"
"1694131200000","358011817.6300677"
"1694217600000","406464544.828122"
"1694304000000","395697272.1174433"
"1694390400000","427999090.2494795"
"1694476800000","379546363.0514252"
"1694563200000","395697272.1174433"
"1694649600000","436074544.7824885"
"1694736000000","506061817.40190023"
"1694822400000","417231817.5388007"
"1694908800000","401080908.4727827"
"1694995200000","419923635.7164705"
"1695081600000","385677556.7313763"
"1695168000000","414558853.7494199"
"1695254400000","391843300.11931473"
"1695340800000","366288302.28544635"
"1695427200000","442953295.78705144"
"1695513600000","414558853.7494199"
"1695600000000","411719409.5456568"
"1695686400000","386164411.7117884"
"1695772800000","445792739.99081457"
"1695859200000","414558853.7494199"
"1695945600000","417398297.95318305"
"1696032000000","391843300.11931473"
"1696118400000","400361632.7306042"
"1696204800000","445792739.99081457"
"1696291200000","466751379.41330886"
"1696377600000","373280259.4846018"
"1696464000000","401774935.7811363"
"1696550400000","455914820.74455184"
"1696636800000","487258964.67073977"
"1696723200000","421721209.1887104"
"1696809600000","444516950.225938"
"1696896000000","461613756.0038587"
"1696982400000","455914820.74455184"
"1697068800000","470162158.89281905"
"1697155200000","393226532.892176"
"1697241600000","416022273.9294035"
"1697328000000","475861094.15212595"
"1697414400000","416156889.9191482"
"1697500800000","491483968.444345"
"1697587200000","439908490.27425945"
"1697673600000","424739231.98894006"
"1697760000000","406536122.04655695"
"1697846400000","455077748.5595787"
"1697932800000","464179303.53077024"
"1698019200000","476314710.1590258"
"1698105600000","382265308.79004604"
"1698192000000","436874638.6171956"
"1698278400000","455077748.5595787"
"1698364800000","467213155.18783414"
"1698451200000","485416265.1302173"
"1698537600000","415637677.0177486"
"1698624000000","482540025.495944"
"1698710400000","481286782.8761844"
"1698796800000","462656326.7648482"
"1698883200000","447130946.6720681"
"1698969600000","422290338.52361983"
"1699056000000","521652771.1174128"
"1699142400000","506127391.02463263"
"1699228800000","394344654.35661566"
"1699315200000","412975110.4679518"
"1699401600000","462656326.7648482"
"1699488000000","444025870.65351206"
"1699574400000","478181706.85762835"
"1699660800000","496812162.9689646"
"1699747200000","506083624.1310116"
"1699833600000","389037994.7160368"
"1699920000000","443696225.37862045"
"1700006400000","475848125.7683755"
"1700092800000","475848125.7683755"
"1700179200000","482278505.8463265"
"1700265600000","479063315.80735093"
"1700352000000","546582306.6258367"
"1700438400000","533721546.46993476"
"1700524800000","488708885.9242776"
"1700611200000","456556985.5345224"
"1700697600000","472632935.72940004"
"1700784000000","540151926.5478858"
"1700870400000","511215216.1971062"
"1700956800000","492891191.48160595"
"1701043200000","439166010.2949663"
"1701129600000","496595411.64123106"
"1701216000000","459435210.7701186"
"1701302400000","452678810.6117344"
"1701388800000","570915813.3834561"
"1701475200000","429031410.0573902"
"1701561600000","557403013.066688"
"1701648000000","523621012.2747674"
"1701734400000","466191610.9285027"
"1701820800000","459435210.7701186"
"1701907200000","388493009.1070856"
"1701993600000","456057010.69092655"
"1702080000000","530377412.4331516"
"1702166400000","469318617.5512489"
"1702252800000","528635575.20314026"
"1702339200000","481794448.2864064"
"1702425600000","498523422.18524003"
"1702512000000","488486037.84593976"
"1702598400000","545364549.1019738"
"1702684800000","508560806.52454"
"1702771200000","501869216.9650066"
"1702857600000","562093523.0008074"
"1702944000000","542018754.3222071"
"1703030400000","485140243.06617314"
"1703116800000","488486037.84593976"
"1703203200000","562093523.0008074"
"1703289600000","560327733.6667341"
"1703376000000","612085087.5512694"
"1703462400000","497542848.9451839"
"1703548800000","497542848.9451839"
"1703635200000","461748399.3807821"
"1703721600000","433112839.72926086"
"1703808000000","540496188.4224659"
"1703894400000","519019518.6838249"
"1703980800000","558393413.2046669"
"1704067200000","554813968.2482265"
"1704153600000","468907289.29366255"
"1704240000000","565552303.117547"
"1704326400000","608505642.5948291"
"1704412800000","493963403.98874366"
"1704499200000","509059003.5142141"
"1704585600000","429363547.6531167"
"1704672000000","447556918.3163843"
"1704758400000","553078468.1633366"
"1704844800000","483943659.64291966"
"1704931200000","629490624.9490609"
"1705017600000","611297254.2857933"
"1705104000000","578549187.0919114"
"1705190400000","465750288.9796519"
"1705276800000","414808851.1225025"
"1705363200000","454834266.5816914"
"1705449600000","440279570.0510773"
"1705536000000","516691726.83680135"
"1705622400000","480304985.51026607"
"1705708800000","513378340.1866717"
"1705795200000","489551347.763542"
"1705881600000","559487254.5869052"
"1705968000000","538506482.5398962"
"1706054400000","524519301.1752236"
"1706140800000","632919956.7514365"
"1706227200000","531512891.8575599"
"1706313600000","597952003.3397549"
"1706400000000","559487254.5869052"
"1706486400000","545500073.2222326"
"1706572800000","503538529.1282147"
"1706659200000","458080189.69302857"
"1706745600000","535009687.19872814"
"1706832000000","676117474.0216229"
"1706918400000","566738184.6284933"
"1707004800000","581751116.6716322"
"1707091200000","585504349.682417"
"1707177600000","638049611.833403"
"1707264000000","600517281.7255559"
"1707350400000","517946155.488292"
"1707436800000","623036679.7902641"
"1707523200000","570491417.639278"
"1707609600000","514192922.47750723"
"1707696000000","671828708.9304657"
"1707782400000","506686456.4559378"
"1707868800000","521699388.49907666"
"1707955200000","605343973.9976323"
"1708041600000","544386616.4219546"
"1708128000000","609388003.457412"
"1708214400000","491572989.4556458"
"1708300800000","552511789.8013868"
"1708387200000","572824723.2499672"
"1708473600000","560636963.180819"
"1708560000000","548449203.1116709"
"1708646400000","645951283.6648567"
"1708732800000","556574376.491103"
"1708819200000","666264217.113437"
"1708905600000","540324029.7322387"
"1708992000000","524073682.9733743"
"1709078400000","605325416.7676959"
"1709164800000","540324029.7322387"
"1709251200000","608054004.3789"
"1709337600000","500960510.12181586"
"1709424000000","611408496.6053661"
"1709510400000","508849652.01349825"
"1709596800000","658743347.9554589"
"1709683200000","552239932.41775"
"1709769600000","710022770.2513928"
"1709856000000","607463925.659525"
"1709942400000","642965064.1720946"
"1710028800000","564073645.2552733"
"1710115200000","670577060.7929822"
"1710201600000","556184503.3635911"
"1710288000000","631131351.3345715"
"1710374400000","579720256.0482558"
"1710460800000","529980321.6844611"
"1710547200000","600922569.4689952"
"1710633600000","609268716.2671757"
"1710720000000","600922569.4689952"
"1710806400000","655172523.6571684"
"1710892800000","621787936.4644464"
"1710979200000","500768807.8908293"
"1711065600000","563364908.877183"
"1711152000000","650999450.2580782"
"1711238400000","709422477.8453414"
"1711324800000","550845688.6799122"
"1711411200000","559191835.4780927"
"1711497600000","567537982.2762733"
"1711584000000","630675249.3060845"
"1711670400000","595046224.9834774"
"1711756800000","640501144.9474928"
"1711843200000","566120366.8245583"
"1711929600000","619839817.691122"
"1712016000000","611575286.7885739"
"1712102400000","586781694.0809289"
"1712188800000","570252632.2758324"
"1712275200000","611575286.7885739"
"1712361600000","640501144.9474928"
"1712448000000","702485126.7166051"
"1712534400000","652897941.3013152"
"1712620800000","603310755.8860255"
"1712707200000","626404079.729565"
"1712793600000","566860609.5352726"
"1712880000000","584038203.763614"
"1712966400000","704281363.3620051"
"1713052800000","674220573.4624075"
"1713139200000","605510196.549041"
"1713225600000","708575761.9190906"
"1713312000000","588332602.3206996"
"1713398400000","622687790.7773827"
"1713484800000","648454182.1198951"
"1713571200000","558271812.4211017"
"1713657600000","601215797.9919556"
"1713744000000","652748580.6769805"
"1713830400000","721458957.5903468"
"1713916800000","671772263.1512126"
"1714003200000","630674365.8262494"
"1714089600000","578118168.6740619"
"1714176000000","613155633.4421867"
